Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1993","1993","kg/ha","2327.2","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1994","1994","kg/ha","2023.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1995","1995","kg/ha","2167.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1996","1996","kg/ha","1934.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1997","1997","kg/ha","2242.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1998","1998","kg/ha","2608.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","1999","1999","kg/ha","2302.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2000","2000","kg/ha","2487.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2001","2001","kg/ha","2493.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2002","2002","kg/ha","2239.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2003","2003","kg/ha","2036.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2004","2004","kg/ha","2544.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2005","2005","kg/ha","2635.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2006","2006","kg/ha","2530.2","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2007","2007","kg/ha","2623.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2008","2008","kg/ha","2827.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2009","2009","kg/ha","1962.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2010","2010","kg/ha","2711.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2011","2011","kg/ha","3506.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2012","2012","kg/ha","3219.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2013","2013","kg/ha","2658.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2014","2014","kg/ha","2661.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2015","2015","kg/ha","2810","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2016","2016","kg/ha","2862.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2017","2017","kg/ha","3304.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2018","2018","kg/ha","3180.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2019","2019","kg/ha","3216","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2020","2020","kg/ha","2938.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2021","2021","kg/ha","2759.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2022","2022","kg/ha","3382.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0111","Wheat","2023","2023","kg/ha","2287.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","2121.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","2178.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","2234.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","1964.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","2033.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","1569.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","2334.7","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","2233.8","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","2240.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","2406.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","2475.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","2735.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","2342.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","2319.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","2593.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","2811.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","2719.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","2868.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","3376","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","2791.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","3058.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","3481.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","2165.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","3480.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","2832.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","3297.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","3579.8","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","3748.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","4190.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","4182.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","3993.8","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","5172.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","4426.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","4662","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","4826.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","5768.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","5940.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","4754.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","5121.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","4936","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","4647.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","5492.9","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","6257","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","5632.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","5798.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","5385.6","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","4910.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","5691.2","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","5817.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","5559.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","5739","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","6465.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","6444.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","7455.4","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","8300.1","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","7508","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","6436.3","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","7336.5","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","5550.7","A","Official figure",""
